Date,AAPL,MSFT,GOOGL,AMZN,TSLA,BTC-USD,GLD,SPY
2021-10-05,345.8833646025764,336.43681412878436,241.31750375578744,355.5386924033025,199.83980935502117,552.678021120609,332.5009301202482,167.8529075651601
2021-10-06,348.98505537567087,339.1333461805194,249.81954308388012,355.7193594252596,202.25451013148907,551.9053117547552,333.6924563597285,167.4492051834932
2021-10-07,353.83326164826474,342.5893839006763,257.0127554538063,347.4574220763806,210.86338488440614,549.9869837345792,330.7688662776806,170.60082615773575
2021-10-08,363.2320875753151,342.56765160356684,266.2218261833731,354.083135921009,214.42139705597324,541.8773181909833,329.0130771170994,169.47174956593997
2021-10-11,372.6228214970861,338.72744997106616,270.58584582146307,352.6978703907253,213.24578660780892,541.4206426272928,334.1273921408417,167.86193189265802
2021-10-12,360.275601638786,337.0547457137097,271.1156685651688,356.4150691042976,208.1387082184625,534.1632505701131,337.43845819448654,165.3436073103706
2021-10-13,352.1819974311377,334.4286438603386,261.8004745606983,371.060356095837,214.22032317099027,523.690304447395,338.22832330426326,165.46462104540822
2021-10-14,356.68372637076374,350.9469614973266,260.4908059205856,372.9550825037308,209.40117256822123,524.6019532373944,333.54957171628905,168.05362091163846
2021-10-15,361.2321873457087,350.9359582404962,255.81969155573952,366.8869634430698,217.48581848233104,520.8208787350634,334.53188871154293,172.47983978235123
2021-10-18,365.849708213616,354.8414552017285,267.9269235654868,364.81745620352456,216.0796869397658,531.3861663799852,338.73824756958834,173.17683400654303
2021-10-19,400.15078509928424,367.88056649105687,266.99368754828623,359.73210793115084,224.22927586501777,537.8559888157359,337.4866075512574,173.5496974980599
2021-10-20,405.80790954288193,361.4670771701539,267.7926221311561,362.764214838369,227.8693791441188,548.8502501972677,342.8312725071331,172.38326691869847
2021-10-21,417.10434534745684,361.8997762029677,271.07706955537554,357.5971963497764,227.18751017930447,544.5986973446784,348.03423366401523,171.598248564763
2021-10-22,426.87794878599914,360.0693818114242,271.4210369694603,354.6832307067315,224.4605494171046,545.6534943032341,354.7766250512001,173.05762029335884
2021-10-25,433.74662299864343,359.5917615945909,281.4700862566171,346.52799622282106,222.71036593861157,528.8821965395024,356.1980598025696,172.40814952620548
2021-10-26,430.5536462009432,358.434014625541,277.7670943191842,345.86406602879913,225.01061889790972,527.2868299709637,358.76197921826207,172.10270117397508
2021-10-27,438.60517406269906,353.2405568401252,279.0276706815875,347.1551606940632,225.472753497961,528.0728779787307,364.69952928828803,172.10378551485923
2021-10-28,430.5076357323055,354.7992887091544,274.6329549934567,330.2811984429752,222.3710110012897,529.2077605779635,366.74712248325983,170.84125408938178
2021-10-29,428.1578740112944,347.26637732596527,266.87334187709513,332.01443474544925,221.555546600318,529.1131506720441,364.8709524898173,170.7322371256852
2021-11-01,423.23919787468486,354.41552391939086,263.4252492556969,331.90291667916836,222.0180011717284,529.701842816713,363.22184506783066,166.31292650256498
2021-11-02,424.20147247829516,359.07078292764874,263.2995951172376,327.42482786595696,210.93375295081378,512.839682657483,364.40312817312736,167.553864426403
2021-11-03,448.14448145249895,355.61313680985495,260.9378488627147,339.7375908416415,213.2607443318787,514.562844435259,359.2854561086928,172.72636756703986
2021-11-04,427.9717425779562,352.54020744937174,257.11080386286574,345.8634395662527,208.38772322554973,517.6774784105314,358.9022576588576,171.5462497821315
2021-11-05,435.2200571836999,354.67146808256194,249.36589907827778,339.10047280278076,202.7735549179807,526.0541746002151,363.5526265428773,172.43645298184518
2021-11-08,418.316819825465,349.05053726778897,248.9982288998624,344.4690648122355,194.75908334262007,528.5232381631427,354.743039603308,174.4008886732351
2021-11-09,413.6475113254971,362.0928327764851,240.96721013660292,352.4823197963031,186.57240322565536,527.8752160676967,361.0967693022248,177.35831878747294
2021-11-10,424.6943775031123,364.8901457887178,245.01078014663236,353.5097156774797,180.65739688621372,534.9586978087996,365.88106258677715,176.8091238031045
2021-11-11,425.4786815291901,367.9719080341759,245.5276903774634,356.0235217383584,177.68172111201972,520.1857235400975,364.18094761748546,172.72858725085268
2021-11-12,414.4759779495692,373.2412912849041,237.8593500008314,358.40480904628157,185.90157238439323,517.17921808999,366.62107332677516,173.38584260451015
2021-11-15,407.4023199082442,368.99288209305655,236.34425488104387,344.9105688587259,183.64177177799502,512.652439595835,366.83719108013827,173.73357073333275
2021-11-16,414.23641115727963,377.3424282456282,232.5722451369777,343.9041348383199,184.4542373506004,512.6084640453772,372.1440823107043,173.01210636575237
2021-11-17,407.0154642645795,378.38542415970886,234.2549537524854,342.5732743432702,186.23837999457098,499.41649041212105,376.48672739777044,172.77021708840618
2021-11-18,409.2698049367831,385.87643317207187,241.1295178230886,351.7057349278429,186.85745873578892,507.38885191192367,370.7330041134262,173.15047525700186
2021-11-19,409.839866804988,384.48507302276965,231.41830413543553,354.02843007654735,186.5605226972823,506.0507047688197,373.4010041377869,174.0218561720897
2021-11-22,403.4787340336283,394.97420515949284,232.06980689112572,352.27829649823786,181.34993633770966,508.12635334882225,372.7393271505625,174.80283153489236
2021-11-23,424.5810291930318,398.37510676104483,231.34061790791478,351.8737279842809,187.59288867518413,509.6341594674034,373.2950146591123,174.36739579542254
2021-11-24,431.2327697238044,416.26929546427556,234.77829890270823,358.6361584526933,195.6255962940285,517.4244656069019,370.4271177230872,175.29587848497354
2021-11-25,410.1695775630949,413.31253806534124,235.93827210141666,357.60466217618546,187.9152416176042,506.173587753118,377.95697486510306,174.70593473247442
2021-11-26,412.1428152041463,415.21334463160053,232.17369738015276,353.21670357812525,183.42517516711433,507.0110850482532,382.61275549752924,176.22088555762488
2021-11-29,405.6440885694606,406.6606092202498,230.6453309369255,351.6121254024547,182.25903002674718,514.0623818326297,379.62307393937925,174.84437556215696
2021-11-30,414.14959808424453,402.44764509049946,226.74520743241817,357.8377360810588,178.15960808833796,513.6316245766266,374.10250544296525,175.06887432104924
2021-12-01,406.3056670727508,407.6958803683158,232.10118610387207,361.2640891598084,180.32569770558874,508.00692587079755,372.6777137012778,171.43669815346706
2021-12-02,405.2913989222171,417.25622999561404,232.28368289037437,361.7372330545969,177.27368440221682,504.53531310485505,374.71575753039355,170.67080648597087
2021-12-03,410.37319469857323,442.6540337673101,241.9204127966331,363.18540162967446,186.35938052110987,502.3488153080707,375.94141885510436,171.9855949030834
2021-12-06,419.1104954193337,441.9722109723563,241.6812801212547,359.6486922441819,191.6313784946476,498.21833254916356,381.4784276591443,169.73489678198112
2021-12-07,407.0263753366509,433.75445857917043,238.05301501871,358.5526807100877,192.63644021864,497.47712535626715,385.0982237207422,169.08638059437607
2021-12-08,403.8401855064978,440.60140102433064,230.3286604941458,354.3819111816839,197.34356754215437,506.5305779179637,389.5349096708261,163.8629832945889
2021-12-09,399.3029430573944,430.6612546100114,221.41164966593706,352.6483847145464,202.53267636105062,503.1082276608318,391.1908321015283,161.00724589873553
2021-12-10,393.08860573374346,435.79977797273136,213.88969453563666,361.5077648950636,199.88903457790323,500.36305494285506,385.2600553440256,158.7481534813485
2021-12-13,410.0379777213473,431.5251646389148,215.1962050374381,354.5614195733174,196.0916804305782,503.2514341247328,384.62063352712306,159.01112589816412
2021-12-14,414.18445223179543,433.57170508565105,217.63633666931804,350.27226815664204,196.4989788789494,502.371466953986,389.4456312729096,159.75281310922722
2021-12-15,401.63355509767115,443.4005317190308,210.2565170629186,342.4114982878823,200.53487877965557,494.6199736865442,389.43437309581304,159.69012382560254
2021-12-16,410.6925030706228,442.5900775870676,214.39920934992702,333.37052980337467,201.2392608454916,494.42122216985035,391.866181481358,158.95041300197326
2021-12-17,431.9549968567696,451.1963909936914,212.2265478213704,332.3983647391896,193.8086930879114,494.0016201782756,390.6703775586755,158.22133468834755
2021-12-20,442.8988423873279,459.4207921194261,212.96998490415533,328.8096442260128,190.18801185725684,499.87374684500156,386.3360534764939,159.74540296806433
2021-12-21,426.7003792432552,442.15878220769577,220.47302564731956,339.56907181128145,189.90133678466134,494.27598967388144,386.0110308153498,160.24039802225866
2021-12-22,421.8101391895669,434.2224867024724,224.82561107507883,337.9821184943918,189.6075192015312,500.19028174289093,387.57421883391,159.59935252630723
2021-12-23,434.8961406786462,420.5849864411775,223.59154433137823,346.12202978869334,198.46523131627444,499.7720711997567,384.91438669979294,162.3328968077571
2021-12-24,427.5545298183353,437.9270083938235,219.3500063676871,352.4233291042651,192.03035582849722,493.37114932250154,384.1013286936238,166.49734926206784
2021-12-27,432.2809940211573,437.17424121973846,209.20214021231206,351.25261531154257,194.36338516512987,485.8778542128005,380.2324200615442,163.86015689494198
2021-12-28,440.52910807466145,453.23168552992377,206.01279649391444,364.98506833264764,201.22921055269035,497.17414922314595,385.25678923195005,165.02678404284794
2021-12-29,430.74904224422073,438.33987468011253,205.13801697487855,366.960240186977,212.0471704371681,496.3926306540968,384.18701484845616,171.70283865335122
2021-12-30,430.2507269344493,433.4103022927002,200.82022752879547,377.2989259976264,210.07654545251765,502.06271221813194,390.71295565663377,172.3851139656117
2021-12-31,396.5413604551392,440.6685668480054,200.3147771076778,387.12552764883094,212.55872952061162,492.06120258225053,397.68559287935835,172.70132157372004
2022-01-03,386.80027984554465,442.468147917154,200.71315588159973,390.25511418221356,215.46257494468824,507.6027875351444,397.54129237632674,172.6342723070698
2022-01-04,384.5412835220102,447.4641826977101,199.80123369798454,395.8118163527402,216.50584666786634,513.1406697154202,393.2268016797935,173.79090447899648
2022-01-05,373.0108740484418,436.2201141067619,197.05434358261834,400.52777410455354,216.0526116694219,511.75311178517774,384.16676330238613,175.55261918459468
2022-01-06,387.8905519054727,448.64992642003875,197.83790152892936,392.34529871735384,218.32309067929953,510.0616462834535,377.9829454573147,172.77422187010998
2022-01-07,374.54363298651134,455.9486545622873,199.79514669594838,392.9526010007417,205.34744795603572,514.6673168395454,372.318526506634,172.77276126994866
2022-01-10,370.65267760029263,459.87719280124094,195.14331869809035,400.8700594478555,208.6962114890694,518.9643514303312,378.3300179656941,167.73960892593163
2022-01-11,371.93481335659504,453.64760893536584,201.16787784547708,412.26073190255056,209.36590884177565,520.2548363486648,379.03522577347366,167.3399948739813
2022-01-12,385.0468507661457,456.83665253065254,200.80383881123996,407.0328804974158,208.31770282971377,520.4901452881955,380.91554206138034,165.43482026767026
2022-01-13,371.7443400375139,454.31839378485006,200.9510233398756,411.1734822245106,218.41429715578332,524.119517303278,371.5595473813024,166.2188608490758
2022-01-14,382.3414529215877,439.2284508564418,204.0975503211848,412.51370605056036,214.99214644117603,513.4700018341016,366.7305292525308,162.699849945449
2022-01-17,382.546208787485,438.9656010852037,205.19440172270055,411.8305889849764,213.0008471982525,511.37664055681574,370.6134220822977,161.67215757307926
2022-01-18,373.5468738005917,437.7516750665054,209.49546219599864,414.7181414722126,223.04682122551847,501.5608415313404,372.02088396360926,163.75529802681226
2022-01-19,377.8420018814198,447.4196579811559,210.86583426103985,416.5791088915719,218.72625823806928,505.3169500921661,371.6074960692038,162.37221007367853
2022-01-20,379.7752684652258,427.2332066372349,208.13832635341444,420.9126456990762,215.94253404029396,501.43297605959583,374.1875501723479,158.4106242522174
2022-01-21,374.3541966662216,429.46496179147005,209.83499906449558,432.22251594849223,215.24531832376542,492.255456846611,381.3183682347828,158.99344940392663
2022-01-24,375.09568695719054,419.53320706157564,204.70714464068863,438.6376362957082,219.56023759085505,487.78361403068277,380.57617534418904,157.83596866993256
2022-01-25,371.6970525360992,422.4432939858263,205.25478927626452,441.3488134717678,220.68709349748022,488.80478673136224,381.0855917585519,157.50796684177962
2022-01-26,372.82748808186903,425.8476681347568,205.17379958425875,456.62174399784294,214.01721793809722,487.7739209791783,382.1268673339622,156.068158228975
2022-01-27,378.923602784229,425.2766638384888,204.31596853277054,466.12006386188216,211.38393137779198,481.1496620517091,392.6780152243601,160.12138412408032
2022-01-28,393.612641186321,432.4576196145569,203.8137492935125,465.5653708677377,208.40854592782935,471.58329541805404,383.5708431690935,156.93584522176036
2022-01-31,381.90541312543496,421.66153629043475,195.5759234784221,455.4337986478091,208.0784552112455,472.14900485018086,386.74757244086743,162.76214563173008
2022-02-01,401.7783134680868,431.36368564404614,193.31596827113754,447.43272848584775,210.21545770543335,469.05182352426516,386.4595705899583,161.9912071552994
2022-02-02,382.8658951322288,425.3227853146497,193.7673655334313,455.2938480930072,212.3365736743086,467.7688052927101,389.15117590222025,162.43138080465633
2022-02-03,381.5660099749913,412.0160186649142,194.5009428242248,450.2725053228457,203.50049032437377,467.0347893292218,386.4731051939834,161.27361575423143
2022-02-04,387.12171253784686,409.9051912914094,190.23651481598716,442.1955423583433,208.65028968364606,469.56630160797914,386.4731147834695,160.03649728804467
2022-02-07,389.87195431450476,392.5749694397063,195.51144577698085,436.28522820378896,209.94124861322223,474.4315530636716,389.7971024285575,158.45937258762612
2022-02-08,384.0941044789722,394.7775152470169,191.90848542733784,431.0180988833659,216.83999650060375,475.4087650500907,403.73811500239566,159.74956615686784
2022-02-09,382.2650773688329,392.8607883644602,195.99887212157998,437.9397595668707,219.16076551559104,473.7568726043623,407.65186414539556,156.87689517335002
2022-02-10,377.80278820881074,402.90900801884055,197.8753475071713,436.9031973958189,224.89991402229626,474.04911163808816,403.9671791834379,157.6711588367801
2022-02-11,372.5093404123557,408.41160045814144,195.17110845198434,426.1546964963412,227.42537276182128,472.2964630414182,402.25461204356986,153.25196278807834
2022-02-14,380.2944965804151,396.9984286981445,202.73623718390456,426.60975800671906,234.69337316968455,463.25493046310373,400.41437737408074,153.84763649274285
2022-02-15,383.6976458790249,390.3842667832816,197.56278279946426,428.5573953816065,237.6368685587083,469.39993024873945,392.50335367502,155.59544265088067
2022-02-16,377.357728381329,394.69516021124974,201.55852226634073,425.0143571141418,237.14460508441314,474.57773675211087,391.2552508032295,153.07279241937812
2022-02-17,385.7019401647403,401.6798341665262,205.9904184345608,434.21245006399715,249.8988587524791,485.91473287997314,394.71515820453624,154.4731277301258
2022-02-18,388.6882667617486,411.8620290700465,203.06648762321672,431.0864566669981,255.19289236212876,499.20511613787545,389.24469025384724,154.62800150588322
2022-02-21,396.46509726567893,422.235239375816,209.25446373982442,440.0410577574194,258.70313652985203,492.4086726083937,394.0765917613882,157.8889965972539
2022-02-22,402.6350915643307,421.6460310019549,208.18960926084185,445.06435547860536,250.98378579912543,490.6105379020159,396.4691192595563,156.1887616945363
2022-02-23,394.6529550348851,424.9440694030275,209.55851362229419,452.8299176330952,243.4237819672288,505.37276250289784,393.3960008458928,161.95181760407783
2022-02-24,389.40283851629977,436.37636951988736,210.8076938320453,443.9575490531331,245.1601702950122,505.29330150920117,392.9841164964842,156.97886357597093
2022-02-25,396.57452780932186,433.8657683919326,210.26317697823822,444.9778322016193,246.05862261811794,506.91917836239196,400.3065508513924,156.35991921660258
2022-02-28,402.5609348639297,437.41035915662064,214.0225570206456,444.77035929219295,242.55592330538593,497.9443336803909,403.84975415433405,152.9639802898278
2022-03-01,402.4724449069734,434.6836327950902,217.7688984155128,433.42455228929555,243.4188918988567,498.99228054617294,404.11356285031167,156.69162024839002
2022-03-02,403.7336793357583,429.9885207769817,209.59559645707614,442.4017423033585,252.58838270797457,510.5789979060722,403.2509358558799,156.21175160597735
2022-03-03,416.3642183833433,430.59724740685556,215.58263072174904,436.0087026184986,256.78689823840216,518.5297994612577,403.8237236197667,155.91592690050274
2022-03-04,410.50819114986797,424.7473271188895,207.89297589628052,431.3654875295345,249.94337886145416,514.948821893241,401.70978476563363,156.86551539838808
2022-03-07,416.0747821725138,423.7962248582772,212.6080249763849,423.5861736975302,249.3455620625702,512.6966013201421,392.3686376609072,156.9083424961479
2022-03-08,414.15332046266207,415.0375087971146,217.8634355265427,429.23051226580594,244.67477064889167,505.9906415268961,401.6495173971296,155.7513066252098
2022-03-09,412.0851085713108,413.6083345593423,212.7882476383158,417.46522763485734,242.49719482263154,501.0499425601229,402.5776494425329,153.2622710497739
2022-03-10,423.1884870173196,417.5663371820278,210.9647523932674,422.3918626797388,240.19091348578584,489.8685184816035,404.61365559763516,153.64900957679703
2022-03-11,431.78448645458536,412.73423796040004,205.9829539186301,430.67276883879805,237.54417126024245,489.5344780333172,404.572737610747,154.4563066567279
2022-03-14,440.43036420757034,412.98963631636667,205.09139545237102,435.1196033305181,230.5746671266661,498.4541949222851,401.4327632910414,155.90265855426625
2022-03-15,454.50613054530294,414.3400181827272,203.7902392134203,441.0086898579938,229.935453242031,500.71510979060605,400.8108804914024,159.82675211736765
2022-03-16,454.86829842257066,418.3400277580036,207.2964571545097,447.35593699982746,226.95222105431887,508.9847620343534,393.78174914792976,155.36939315383202
2022-03-17,462.52461272111003,417.3805566906061,213.24460447435692,439.81103545873685,211.33955233746215,515.6235748145385,404.1423753992099,155.28489888535427
2022-03-18,459.1759238078685,426.79826997147,219.75759438667228,451.5725387678481,221.61303404364278,512.448742050103,398.72282782831564,157.73977747017705
2022-03-21,462.91902373483146,408.7037090467276,217.15424967854312,447.9983096934131,227.35084644500995,508.00165123816475,394.2894485652336,157.53765219397945
2022-03-22,461.5904028819006,433.35384844541824,216.24113312968984,447.6783188256575,225.38851937285065,503.8238789905647,392.5443225841388,152.80785226910484
2022-03-23,462.8092145616743,425.84472403186305,208.42992490429432,445.1784220142823,225.54160133734538,493.73388771722983,398.48101763541774,150.29761948854292
2022-03-24,469.62463783560133,429.52919808328755,204.86103191486123,449.40343460463845,219.3679173428596,494.0827270049892,398.76712524099463,150.9892202406241
2022-03-25,460.437207422215,421.4967969658303,209.2070650838114,445.2055456353684,228.18500831153042,477.234695331034,393.41233552311905,151.61269735698093
2022-03-28,483.94256396289217,427.21324168966777,216.59276521542245,445.97304923109317,238.44027957734815,480.73410024915006,399.2120272791017,152.98742549642813
2022-03-29,472.2701449196358,429.80515226698367,210.87480376185295,436.11919199781164,239.37687825845933,481.2990964463951,402.73404066226146,151.48735773825203
2022-03-30,458.4941129456551,424.28866774944026,208.23836865879463,445.62765204995685,245.20663000994224,484.14393494746616,405.4099079921706,152.04933315833645
2022-03-31,471.5079490659053,433.75173211443143,208.1869687446915,451.3175418647136,246.27723702481657,490.36559789211367,408.91659467073043,150.23300799713414
2022-04-01,480.6993235657169,432.48829519837585,209.51739661521526,449.1306346713214,238.57802358233485,491.6794965171408,420.21786829047863,150.79047595872152
2022-04-04,488.1159674841442,437.4982061390956,205.91294746968907,445.5012017546907,236.31909159136853,501.34608273326734,430.8367905810887,150.94523411518617
2022-04-05,495.6970826095374,429.50680705092907,207.870370509737,450.97669802531084,237.1094490605508,505.20369430167204,427.7288504047954,149.38708766600942
2022-04-06,495.69220227281636,429.42080842085005,205.80537296679088,445.3679806968885,234.6257140508394,500.8337261226599,435.82235846145124,152.4594992443385
2022-04-07,485.0443559675886,447.1417782685807,205.80783619820124,446.6118976332276,233.47217129329533,499.5846828041662,437.95265493315947,149.13428468231416
2022-04-08,486.0757265468431,456.11082707273897,208.30887137825127,456.3224414631386,233.02438074509087,486.3572350409496,440.6676457302732,148.91007752827102
2022-04-11,478.229901950685,459.16675996019245,208.40550925719373,449.779515662795,232.6352191786777,481.3141139456634,432.4765942316212,147.33031542723143
2022-04-12,489.68081643750133,455.1621475703511,206.50418997024659,453.03678937714295,232.97652918397006,479.2963921619139,431.8826327247255,150.88842942174878
2022-04-13,488.0744444220903,455.9838480903348,206.08121683472655,455.8795083586471,227.20896690926574,482.554486260479,428.15109252181855,152.11137652755494
2022-04-14,478.4399125640377,458.01598851623487,205.75390910052806,455.2958240915047,223.423717521827,478.4191262555381,432.39846381166575,150.8800040416737
2022-04-15,474.84693401997185,462.40677289552787,204.17246141319865,451.32809622004663,216.71346606607932,471.50738419129686,437.8765814370279,150.382643166602
2022-04-18,479.7403656860536,452.45697401823077,203.0947911374291,461.5819890473051,221.75782929806337,461.11197168386377,427.8443221097804,154.0672998529471
2022-04-19,473.31707854840334,458.8159485726662,210.1902394493736,456.76773929935916,210.8072103124036,458.00166681263465,427.97466005629263,152.2260439938629
2022-04-20,464.01148289191656,448.82246197039655,212.81113207580947,441.85733838953354,216.58723716167913,468.73922604758917,433.64255913383874,148.78967914894372
2022-04-21,466.8880273977082,463.93813070371544,211.51884211686962,447.2549568979597,223.7136497162699,470.3969014566872,432.96707750794104,149.40177396985283
2022-04-22,469.796895808147,456.84006538320267,214.77927638465533,437.6512459078251,222.17344132809856,475.78718973151683,436.7774057112442,150.06029187347949
2022-04-25,464.1539145926601,459.7985193392958,213.29675345088518,443.4085162104514,208.59783010805825,470.8657171215524,438.75426101879526,151.40830832669678
2022-04-26,458.98302840555317,469.41675357189706,218.78355448440058,454.45656761400556,206.8710469667327,462.2372126645613,440.69289042242013,152.7813917014986
2022-04-27,461.6988160042083,467.2033781937958,220.60555477058003,459.9184578396104,206.60694151322681,455.69723136791094,439.584533921837,156.3451942774236
2022-04-28,445.6112481692731,470.6477103752949,220.1647204245967,469.1613304877059,201.73563822879876,455.32000055481814,433.7788655602836,152.90985300170541
2022-04-29,430.52338297611766,484.61857960014913,222.37038257941086,486.7304484906824,199.3340400958233,444.7062412471384,428.5162475088284,150.57312677674287
2022-05-02,423.14304971607413,490.4021466299938,214.87969548973857,495.58049135292725,206.56841642073488,439.5447615012469,432.1918652279165,151.91825990955098
2022-05-03,421.0734103577759,494.1669582732086,209.70745793345378,498.8247542602632,209.85365087521103,436.63232215590125,432.5263721610498,149.78836979908067
2022-05-04,424.3704613838657,477.4080153029631,204.3548024684491,513.9819955615466,205.33122944301252,429.9379144262411,432.0882807755331,147.00577336291045
2022-05-05,439.6819454578842,468.526440070638,205.05363091420782,530.7357064759099,197.64988657165395,419.2556801465718,430.25586069487434,150.61644602491663
2022-05-06,448.95690656638766,478.7262452092601,212.81182689282525,548.1713880181312,196.17344677933897,420.8305159483246,429.00889860084175,147.49901181538112
2022-05-09,447.34382551601084,484.4936246447902,223.16171453078547,543.511053346607,195.23297662068882,421.19538443864496,434.3267916080247,146.87575633449296
2022-05-10,447.26595336424583,491.82685586609693,226.31701950995452,530.3223148087895,197.56171745382716,425.2204239439518,432.9203764340494,146.81180433706692
2022-05-11,436.51600172355535,498.40819615833453,228.84463719015477,525.2215588545295,195.11624530861857,419.7618171003916,426.5931410337433,149.35651809233894
2022-05-12,436.44534207116516,511.7256533136472,219.99539453973955,532.2437886367649,197.5139396105227,423.67810085862976,430.41776753171683,145.7825613279945
2022-05-13,433.51426471452476,509.2186974678741,217.48208462901974,534.059333579722,206.56699839595862,431.49423781422945,429.6587124659433,146.61788307568017
2022-05-16,437.0329495486417,510.68814005238494,213.84335556279893,532.3094023854198,210.58512439500944,432.97472309154494,430.04927531722944,144.97206800652512
2022-05-17,428.38758831625603,500.1989842553166,211.03839593636056,538.0325515459951,210.3961464153716,429.9848386491459,438.10736840098673,146.20205144106123
2022-05-18,433.9082138625639,487.382880677371,210.3386866437309,523.8274620086024,209.5377411878378,430.86322136516026,438.2481388586499,144.52971416305317
2022-05-19,450.16788773444057,471.2617838531407,208.2571325356811,525.4419368954003,207.82607459466058,427.64356701849397,439.9243985723878,147.52872724247334
2022-05-20,449.10939498738975,462.96102002846146,199.4003161295021,536.4537654374719,213.6568334864637,423.60411526481084,434.3016279557719,145.8523968957787
2022-05-23,453.61534704757054,477.81144022138943,202.69393465081998,542.1119138078543,210.5489709129,427.1713673514472,433.46305407926525,141.23896816196103
2022-05-24,461.3407141938251,462.89338946880747,198.05209703384557,549.2426493902539,210.8229705131714,426.6055250033995,436.69165309218806,139.8397181674093
2022-05-25,456.9826013316026,460.22808131264287,199.14231877714707,565.5644483257161,211.12701000059315,432.83646268420864,429.250713872057,139.4121864071171
2022-05-26,459.5983303514467,448.2942407928246,208.14955078857628,565.1630112281742,208.6804447091857,430.70685424893657,430.4636433675535,141.41813722178026
2022-05-27,459.87076677584827,442.99497662680005,204.07389687492716,558.6944715496412,201.98085274121118,429.10455932013815,431.19282891600085,139.1549120593798
2022-05-30,461.09262593230517,444.7175427209766,192.9605383968432,571.1293080765963,203.56563570789962,426.362245491971,431.6330308469716,136.96362475831697
2022-05-31,452.57785909997534,438.56181843089564,191.828379143796,583.6487526094031,203.32100473542607,420.83967399471317,436.93583531667883,138.7177864522174
2022-06-01,452.9769895060827,448.49142026798177,196.46321575001835,589.9005032304505,205.76558136738214,425.0378535415926,438.83073820215986,136.28738960101737
2022-06-02,458.57989109393264,462.7078042117772,204.8569851484394,588.4651095048962,203.2268817313967,436.1856898580253,446.4105406508585,136.0163816834557
2022-06-03,474.8562905405879,441.6932308003612,199.47012972541208,588.7741927970508,209.12102038511767,434.350788532393,441.6407061237608,135.7818200322898
2022-06-06,486.0438410159684,435.7335411652602,201.680006454674,575.318965930793,204.84988164823739,430.98817364446757,442.56433480219334,136.21095159197964
2022-06-07,511.5733011213849,436.4459452366824,199.7137458251854,587.3180877493138,213.16221110378854,427.32045443287495,443.2322996922704,134.93048951053484
2022-06-08,502.196607498825,446.65194052002386,199.3205131142141,599.1883133591514,204.43429546641403,424.0161290761589,438.11707692985925,133.35171676571562
2022-06-09,512.9689216225013,442.7080078774061,210.79671939929148,585.1124985783921,206.57687224006784,432.4439515566467,443.0988074117271,133.97629083952418
2022-06-10,515.397972140547,442.71820150682163,204.00581303663876,594.690508424096,208.93982821531765,428.90141964970724,454.99549926582915,132.46260604801057
2022-06-13,542.9271580398608,432.4693396285656,205.1928209910063,599.3833693848842,205.07225132734172,426.0650639401297,455.15998952345984,130.1680411969634
2022-06-14,532.4363807327417,419.1426470600128,207.3372367866283,588.479072936325,207.1713741624728,419.9395253327059,458.01215923773145,132.28679913479846
2022-06-15,521.7424056660835,431.6717964562179,212.27867585178413,575.7923627686694,213.46645770335695,421.5368133999283,458.7037074048143,133.16952415812327
2022-06-16,514.3052682789966,415.80668403018484,212.7979667447956,580.0137384278163,202.36607470910386,421.3372475053785,455.2553309618976,136.27031861311707
2022-06-17,487.95228796404126,435.7222887358621,214.28635380146272,576.0845817725076,204.8111118850234,415.7948960197831,446.1314687667893,137.7031195788999
2022-06-20,481.86853666910264,442.350054138762,212.53893871355524,595.5493099664886,192.8266278915999,411.52957711341537,442.81702371778886,135.48195430152018
2022-06-21,473.1323416395699,448.6712646382194,213.8464028939771,606.2236998315549,188.48439574859276,419.13929530906864,436.090229471912,135.69691827334103
2022-06-22,474.9945577908482,454.1270311395699,212.326923953341,611.779216465757,195.76457744851248,419.43730641566117,444.7376409326911,133.9530154462543
2022-06-23,479.06930537318823,451.98291990887645,215.2532795576369,617.9382632161088,193.1270096132279,420.07842175562035,444.404908622134,131.12540087372503
2022-06-24,501.01284271205657,455.789384894266,213.60068602417493,633.2893136665479,187.83047242796795,420.740274524508,442.9121969205502,130.40801316659244
2022-06-27,512.7091035312021,454.2300808918078,215.41401523836777,643.4113862231899,186.99868598457854,427.83063669981686,447.61208161529584,132.1136950436335
2022-06-28,505.6804642164717,459.54608063858547,215.34751924533384,649.6145365192219,196.15473366691683,422.66917923806164,442.18051986765124,132.6295805523404
2022-06-29,494.80382767667663,459.4278488607668,220.667593394958,638.2920349074592,187.73471870935552,420.82016364124047,438.58987615130366,130.27886884692333
2022-06-30,500.8511125792391,450.7250694002511,220.49374307294897,674.3586418898913,183.1282809019357,420.1135351254955,439.17050915768243,129.50666832861197
2022-07-01,484.952830623597,442.9200933430691,212.1012109359828,661.0886937485857,189.63312583830242,411.679512708929,444.52423747559544,129.309874668128
2022-07-04,506.63980892913423,434.22372823489286,217.9650248990749,657.6400621946626,197.97887831459403,407.34266864916395,447.2929863169606,126.51730665039679
2022-07-05,521.2823733452814,443.00389544014956,213.76160629859422,638.0647603192584,197.54303353519197,412.52744406623333,448.7971203218668,127.73126553467449
2022-07-06,515.498606474712,437.6184159253112,210.80536842036742,644.6718868713624,191.82201790401848,416.3776542866285,449.44226170332166,127.39476068604363
